userId,amount,category,timestamp
u2,102.78,electronics,1756054615
u5,59.28,electronics,1756795415
u3,112.96,apps,1754997915
u3,58.70,books,1756321977
u2,170.36,grocery,1755467227
u2,148.42,home,1754922654
u2,35.49,grocery,1755047114
u3,68.90,grocery,1754935299
u3,82.88,electronics,1754990382
u3,69.34,fashion,1754775261
u2,95.51,sports,1756522300
u3,78.32,movies,1756112153
u4,90.04,sports,1754460786
u2,71.09,other,1755432073
u2,20.11,apps,1755302915
u2,39.39,electronics,1755043371
u2,2.19,apps,1756491864
u2,44.27,grocery,1754388152
u2,119.03,grocery,1756802748
u3,24.44,grocery,1756663010
u2,22.61,travel,1754606314
u4,55.64,home,1755645201
u3,55.82,apps,1754540650
u3,36.00,sports,1755130413
u2,98.67,fashion,1755204725
u2,88.60,books,1754584076
u2,89.45,grocery,1754292385
u3,MALFORMED_ONLY_ONE_FIELD
u3,154.31,apps,1754582765
u2,190.85,movies,1756667939
u6,67.02,books,1754669030
u3,68.34,fashion,1755504920
u2,8.35,grocery,1755924963
u2,72.17,other,1755083417
u2,144.09,movies,1754552956
u3,100.19,fashion,1754357609
u2,157.66,grocery,1756482868
u3,174.91,other,1754590876
u2,130.94,home,1754480852
u3,3.37,home,1754696819
u2,118.41,grocery,1756373916
u2,13.09,travel,1755974892
u5,115.41,fashion,1755183105
u2,67.43,grocery,1756030029
u2,33.42,other,1754848144
u3,122.68,books,1756331235
u2,185.26,other,1755478802
u3,154.63,grocery,1755425191
u2,187.65,books,1755043722
u2,oops,travel,1756045261
u2,23.94,grocery,1755806670
u6,101.75,other,1755161617
u2,159.42,sports,1756278577
u2,184.57,travel,1755167829
u2,161.13,books,1754508764
u2,157.21,grocery,1755275665
u2,65.53,electronics,1755654767
u2,45.94,apps,1755127421
u2,94.46,home,1754896673
u2,36.02,apps,1755103090
u5,40.84,electronics,1754538943
u2,93.37,fashion,1755210878
u2,158.01,other,1755001507
u2,46.33,movies,1755196572
u3,56.19,electronics,1755323288
u2,44.87,sports,1756695021
u2,9.32,electronics,1756403582
u2,96.11,fashion,1756186422
u2,150.74,apps,1755203131
u2,129.70,apps,1755567323
u2,114.29,sports,1756233899
u4,81.37,travel,1756236143
u2,125.65,electronics,1756515587
u2,54.32,movies,1755157581
u2,176.23,books,1755815432
u2,73.44,travel,1755023870
u3,112.37,grocery,1755693542
u2,95.96,other,1755168685
u3,64.43,movies,1756062639
u2,69.37,movies,1754803426
u2,165.16,apps,1755832861
u4,161.85,books,1756209209
u2,36.17,books,1754979825
u3,99.52,movies,1754383915
u5,108.52,travel,1756150429
u2,38.22,fashion,1756468192
u2,68.89,travel,1756777466
u2,109.92,other,1755574279
u2,97.11,fashion,1754487216
u2,191.26,grocery,1756534026
u5,167.95,electronics,1754932507
u2,198.76,apps,1755839263
u2,7.42,travel,1755852864
u5,106.96,books,1756383452
u4,185.60,sports,1756579446
u2,141.24,travel,1756695133
u3,145.84,travel,1754759831
u4,28.31,travel,1755973303
u2,71.80,other,1755107263
u2,187.17,books,1756547010
u3,191.55,apps,1756345906
u2,188.71,travel,1754909276
u2,77.53,travel,1755580949
u4,17.98,apps,1756031939
u2,161.23,apps,1756026000
u2,17.67,apps,1756492018
u2,192.04,grocery,1756006148
u2,35.39,other,1754863059
u3,58.25,fashion,1755555396
u2,112.08,books,1754299008
u2,128.29,grocery,1755495401
u2,137.72,grocery,1755451478
u5,119.98,movies,1756117749
u2,95.47,grocery,1756438435
u2,52.28,grocery,1756222504
u2,33.08,apps,1755781852
u2,127.97,grocery,1755057341
u2,33.84,travel,1755551534
u3,72.82,travel,1754891540
u2,74.92,travel,1754972539
u2,44.61,home,1756861651
u5,169.29,electronics,1754766757
u4,23.75,books,1755749244
u2,163.50,other,1755723387
u2,149.02,grocery,1754885844
u2,42.36,apps,1754757342
u3,151.59,grocery,1756442433
u2,181.75,travel,1754331831
u3,184.06,home,1755063777
u2,29.54,grocery,1756720399
u2,100.38,grocery,1756680486
u3,152.77,electronics,1755470939
u3,1.36,home,1756403494
u2,139.78,electronics,1754738897
u2,76.23,grocery,1754762054
u2,93.45,movies,1755803940
u2,8.60,grocery,1755478298
u3,137.57,grocery,1755997011
u3,38.16,fashion,1756283879
u2,3.05,electronics,1755951241
u3,17.46,apps,1756765722
u3,178.54,travel,1755123774
u2,198.14,fashion,1756382165
u3,116.59,fashion,1755967455
u3,190.05,movies,1754906877
u2,50.51,other,1754853334
u3,166.15,books,1755039927
u3,30.97,grocery,1754609682
u2,98.69,travel,1756377085
u2,69.05,movies,1754421279
u4,24.27,home,1756144961
u2,111.55,travel,1754977216
u2,143.29,grocery,1756346277
u3,114.66,home,1756413937
u2,118.41,electronics,1755481763
u2,9.50,travel,1756738081
u4,68.58,travel,1755787647
u2,49.22,travel,1754645017
u2,61.33,books,1755656579
u3,84.78,apps,1754374319
u2,197.16,apps,1756690147
u2,138.33,movies,1755712877
u2,193.90,other,1754604665
u2,57.83,sports,1755974970
u2,191.61,other,1756771206
u2,160.34,grocery,1754610288
u2,160.92,movies,1755127929
u2,103.32,movies,1754366773
u2,37.71,electronics,1756248724
u3,161.88,home,1756663210
u2,40.53,grocery,1755548193
u2,172.11,other,1756018637
u2,32.54,grocery,1755289017
u2,49.49,apps,1756636822
u2,181.18,grocery,1754410975
u3,131.90,home,1756326514
u2,179.35,travel,1754555426
u2,73.01,grocery,1754878298
u2,100.30,electronics,1756723202
u4,50.74,grocery,1754801612
u2,166.55,fashion,1755278342
u2,21.81,grocery,1756001597
u2,98.33,sports,1755616201
u2,49.65,fashion,1754896549
u3,164.36,sports,1756829717
u3,159.89,home,1755294019
u2,127.97,home,1754800676
u2,-88.76,sports,1755360531
u4,151.46,home,1754960787
u2,175.95,apps,1754430856
u2,156.00,electronics,1755684284
u4,164.14,electronics,1756412466
u2,145.98,travel,1754403463
u3,37.16,other,1754301646
u2,63.09,grocery,1756454541
u3,130.01,other,1756009736
u2,95.93,grocery,1756776053
u3,40.13,grocery,1755871340
u4,45.29,home,1756855673
u4,194.84,electronics,1754996559
u2,120.28,sports,1755002293
u2,143.86,home,1756191734
u2,45.28,sports,1755405281
u2,26.47,other,1755475596
u2,36.48,books,1755386812
u2,50.04,other,1754648360
u2,64.99,electronics,1755897242
u3,51.62,books,1755684872
u2,71.18,electronics,1756797913
u3,1.57,apps,1755944224
u2,178.50,grocery,1755001217
u4,175.64,travel,1756513504
u2,63.00,movies,1755467348
u4,56.94,other,1755395026
u2,33.41,movies,1754923196
u4,127.51,grocery,1754517617
u2,52.41,apps,1756364552
u2,141.95,movies,1754909728
u2,173.70,grocery,1756422546
u2,132.80,sports,1754306050
u2,83.58,fashion,1754684290
u2,136.42,apps,1756764805
u2,65.05,apps,1756301404
u5,-119.04,sports,1756189193
u3,147.00,other,1755175282
u3,56.95,electronics,1756583685
u2,80.07,sports,1755961926
u3,33.01,travel,1754935233
u2,86.76,travel,1756820065
u3,166.49,movies,1755916511
u2,84.90,fashion,1756863494
u2,19.04,sports,1755229235
u3,186.17,other,1754640942
u2,181.49,grocery,1754824735
u2,50.11,other,1756599783
u2,21.97,grocery,1756673116
u2,117.32,books,1756230201
u2,78.89,home,1755537170
u3,151.59,fashion,1755720406
u4,37.84,electronics,1756822327
u3,87.04,apps,1754344549
u2,138.52,sports,1756813244
u2,162.72,electronics,1755945484
u2,27.46,fashion,1755078202
u2,129.90,apps,1756547724
u2,92.95,books,1754985442
u3,89.33,books,1756174153
u2,114.10,books,1754321773
u3,86.64,movies,1756715827
u2,58.51,movies,1756767744
u4,181.06,grocery,1754543359
u2,63.51,home,1756038347
u2,124.73,apps,1756118427
u2,38.84,grocery,1755210244
u3,184.39,electronics,1756253640
u2,142.42,fashion,1755799767
u3,168.98,travel,1754650261
u2,40.30,grocery,1756033510
u2,47.33,sports,1755793606
u2,32.14,home,1754422837
u2,23.24,other,1756328709
u2,71.37,home,1755410685
u3,174.80,grocery,1754500231
u2,91.70,grocery,1754732888
u2,171.75,other,1756416540
u2,174.24,grocery,1755513998
u3,99.93,grocery,1755814369
u2,169.79,apps,1754316376
u3,68.59,grocery,1755850857
u2,126.07,fashion,1756510260
u2,160.45,apps,1756212895
u2,136.60,apps,1754330473
u2,14.38,apps,1754977973
u2,7.90,grocery,1756698613
u2,142.82,movies,1755529104
u4,140.31,electronics,1755604479
u2,56.32,home,1755982985
u2,109.11,electronics,1755736832
u3,81.20,travel,1754443810
u2,143.92,movies,1756556984
u2,110.58,fashion,1754959949
u4,108.22,fashion,1755563571
u6,22.53,travel,1756417352
u2,130.37,travel,1754310612
u6,161.17,other,1756525520
u2,60.19,fashion,1756691099
u3,104.17,travel,1756731378
u3,91.13,apps,1756017021
u2,177.76,apps,1755837678
u2,112.01,home,1756739493
u2,88.30,movies,1756037445
u2,25.86,grocery,1756441201
u2,42.92,electronics,1756633473
u5,120.52,grocery,1756686901
u2,23.99,travel,1755521792
u3,28.86,books,1755568696
u2,163.92,grocery,1755751085
u2,96.49,apps,1755705679
u2,144.15,fashion,1756405879
u3,133.61,electronics,1754663360
u3,82.22,apps,1756557841
u3,88.90,grocery,1754983384
u2,159.33,other,1754807923
u2,191.06,fashion,1756680524
u3,100.78,electronics,1756519526
u2,157.46,electronics,1756719566
u3,121.57,books,1754386319
u2,5.30,apps,1754670532
u2,34.05,grocery,1754664675
u5,135.88,sports,1755049835
u2,78.29,apps,1755648613
u4,179.95,grocery,1756792764
u2,150.60,grocery,1754543054
u2,13.56,other,1754366855
u5,135.18,other,1754815430
u2,17.24,grocery,1754885876
u6,156.51,apps,1756617223
u2,MALFORMED_ONLY_ONE_FIELD
u4,96.70,fashion,1755883225
u3,42.94,travel,1754965775
u2,60.48,grocery,1754874481
u8,175.72,movies,1755623809
u4,127.22,electronics,1755433846
u6,68.66,other,1754355328
u2,184.49,books,1754328921
u2,179.11,fashion,1756545832
u4,130.43,home,1756155952
u2,162.65,travel,1755031920
u3,196.77,travel,1755098208
u2,4.45,home,1755789556
u3,125.23,grocery,1756359929
u2,98.82,other,1754318674
u3,79.52,other,1756360779
u2,147.89,other,1755024967
u2,13.48,other,1755244901
u3,55.23,books,1756524064
u3,-176.68,apps,1754506274
u2,168.95,grocery,1756462633
u2,151.92,grocery,1755454481
u2,63.59,travel,1756687131
u6,45.51,sports,1755337255
u2,13.04,books,1756100471
u2,125.45,grocery,1754741062
u5,166.59,movies,1755281720
u3,124.10,other,1756716973
u5,183.38,home,1754561494
u2,160.58,other,1756100010
u3,112.07,apps,1754690687
u2,172.98,other,1756190490
u3,176.05,travel,1754397680
u2,38.90,other,1754572048
u3,180.92,movies,1755779364
u3,89.20,fashion,1754542464
u2,102.87,travel,1756736818
u3,29.91,travel,1755835731
u2,131.71,grocery,1756635249
u2,39.48,home,1754575652
u3,139.11,other,1755677670
u2,67.46,travel,1754728509
u3,8.92,books,1755224181
u2,43.02,fashion,1755679221
u2,80.36,books,1754330236
u2,23.48,grocery,1756745292
u2,195.07,travel,1755207068
u3,68.29,grocery,1754378890
u2,20.69,grocery,1754754183
u2,91.51,travel,1755007481
u5,199.54,home,1754562959
u4,26.59,movies,1755858486
u2,127.41,fashion,1756752169
u2,158.02,books,1755463458
u3,193.69,grocery,1754630194
u3,123.17,apps,1756424311
u2,36.21,movies,1756315840
u2,54.03,home,1756738146
u2,179.03,grocery,1755205594
u4,114.49,travel,1756597928
u3,59.36,grocery,1754461311
u2,85.51,apps,1756375592
u2,36.32,other,1755794890
u2,100.60,books,1755448156
u2,14.73,grocery,1755113540
u2,149.17,fashion,1755088358
u8,,electronics,1755384027
u2,164.55,apps,1755990620
u3,2.87,sports,1754914876
u2,144.81,grocery,1756750817
u3,144.64,fashion,1755601877
u2,188.41,apps,1756631041
u2,174.81,electronics,1756385060
u3,68.29,electronics,1755980597
u3,60.28,other,1754423840
u2,190.55,other,1756817922
u2,78.48,sports,1754555961
u2,22.17,apps,1755566521
u2,110.80,electronics,1756338138
u2,182.31,grocery,1755509731
u2,11.96,grocery,1756012022
u6,26.26,electronics,1755920300
u4,26.42,apps,1756280117
u2,62.41,electronics,1756213748
u2,28.97,apps,1755324068
u4,175.91,other,1754670858
u4,91.53,electronics,1755536336
u3,170.04,grocery,1756879720
u2,182.21,other,1755939419
u2,177.17,home,1756544180
u4,139.76,grocery,1756358582
u3,24.69,fashion,1756404331
u2,90.46,movies,1756227216
u3,135.29,travel,1755963707
u2,2.64,home,1755660746
u2,92.54,electronics,1756124692
u3,168.39,books,1754710336
u2,148.42,electronics,1754335766
u2,71.94,books,1756521369
u3,167.38,other,1754719892
u2,-10.96,fashion,1755134896
u2,48.09,apps,1754349814
u2,133.96,home,1754992897
u2,102.74,travel,1755083765
u4,79.32,grocery,1754732861
u2,80.73,apps,1756212991
u3,56.05,books,1755205456
u3,100.17,electronics,1756676165
u5,120.17,electronics,1754846300
u3,176.85,home,1756310947
u2,182.46,movies,1755263609
u3,3.15,fashion,1754809075
u3,151.57,books,1755859611
u2,75.46,grocery,1756797255
u2,175.53,travel,1754454871
u5,129.79,books,1755678194
u2,11.29,sports,1755221743
u2,64.67,books,1756350843
u2,127.06,grocery,1754673612
u2,159.15,movies,1756076525
u2,144.47,grocery,1755332999
u2,193.56,home,1756306922
u5,79.95,apps,1756408096
u2,31.60,movies,1755888534
u2,181.34,movies,1756607575
u2,93.00,travel,1756830600
u2,143.12,home,1754306280
u2,145.21,home,1755944026
u2,98.17,other,1756003325
u6,25.33,grocery,1756118712
u3,150.44,electronics,1755833007
u3,185.34,grocery,1754433481
u2,141.46,electronics,1754909017
u2,136.37,other,1754965821
u3,129.06,apps,1756747281
u2,182.03,grocery,1756079174
u2,193.55,apps,1755580502
u3,184.90,grocery,1756690453
u2,28.97,sports,1755957954
u2,34.10,grocery,1756041292
u3,146.74,travel,1754852175
u2,189.72,fashion,1755067368
u3,161.93,sports,1756003345
u4,22.28,books,1754648227
u2,,apps,1754711570
u2,191.07,fashion,1754464316
u2,1.95,sports,1755403742
u2,67.74,travel,1755727717
u3,188.23,travel,1754528834
u4,-161.35,home,1755974052
u4,28.20,home,1755460917
u3,50.08,electronics,1756281876
u3,1.12,sports,1755640081
u2,9.63,travel,1756152301
u2,147.97,travel,1756285746
u3,181.09,travel,1755106958
u4,175.31,electronics,1754421897
u3,60.62,movies,1756246659
u2,23.58,grocery,1755176431
u4,140.13,sports,1754411311
u4,180.58,grocery,1755369318
u5,134.28,home,1756352170
u3,174.45,fashion,1756808178
u2,182.08,electronics,1756645525
u2,47.06,travel,1754755918
u3,187.47,grocery,1755831146
u2,76.35,travel,1756763636
u3,195.98,travel,1754818517
u2,44.82,movies,1756220654
u3,59.72,electronics,1754907092
u2,133.24,electronics,1756800632
u2,137.88,fashion,1756696158
u3,99.26,travel,1755686055
u3,169.69,grocery,1754509225
u3,171.43,travel,1754956450
u2,67.81,sports,1755930240
u2,56.97,grocery,1756587266
u2,150.58,fashion,1755564124
u2,27.94,travel,1754896177
u3,39.53,travel,1756703331
u3,171.76,sports,1754994324
u2,194.84,books,1756450637
u2,193.96,apps,1754431322
u2,60.89,grocery,1755863168
u6,134.31,apps,1755891393
u3,73.78,grocery,1756340676
u4,45.37,sports,1756299907
u3,158.97,movies,1756107633
u2,65.38,home,1756543230
u3,4.44,movies,1756512094
u2,117.15,fashion,1754809214
u2,oops,home,1755043458
u2,63.20,other,1754964910
u2,150.74,grocery,1755541072
u2,84.90,books,1755549553
u4,180.97,movies,1754875340
u3,104.77,travel,1756546160
u3,132.69,books,1754882941
u3,191.51,grocery,1755794774
u3,84.69,grocery,1754973757
u2,51.21,electronics,1756536491
u2,54.25,other,1755849623
u3,102.53,fashion,1755615657
u2,5.67,books,1754811445
u3,81.65,grocery,1755687619
u2,159.72,grocery,1755220827
u2,185.16,electronics,1755574508
u3,19.56,other,1755471525
u2,179.37,sports,1755922693
u3,135.72,other,1755977587
u2,2.39,grocery,1754818773
u2,53.84,other,1755841270
u2,121.94,grocery,1755773535
u2,55.53,sports,1755248252
u3,189.52,travel,1754666823
u2,48.39,other,1754643521
u2,98.82,sports,1756067062
u4,27.72,electronics,1756521832
u2,123.45,electronics,1756071236
u3,49.22,sports,1756503805
u2,90.01,sports,1756484532
u2,73.73,travel,1754502263
u2,74.97,home,1755336337
u3,171.63,movies,1755399191
u3,113.98,travel,1756451031
u2,oops,movies,1755780844
u2,60.02,travel,1755069548
u2,86.45,movies,1754933455
u4,1.88,grocery,1756262999
u2,85.95,fashion,1754744645
u3,88.15,electronics,1754313115
u4,40.09,books,1755943591
u2,6.81,sports,1755403590
u2,99.37,grocery,1755965947
u4,168.69,grocery,1754741225
u2,69.15,electronics,1754507016
u2,195.30,apps,1755502857
u2,86.08,electronics,1755072494
u3,172.90,grocery,1756088769
u3,162.09,movies,1755048704
u3,125.97,grocery,1755971849
u6,185.86,other,1754670156
u2,105.23,sports,1755218938
u2,102.22,travel,1755418045
u4,142.46,home,1755051067
u2,149.08,apps,1756832682
u2,189.69,travel,1754695120
u3,154.21,travel,1755804504
u2,121.14,grocery,1756739591
u4,26.53,grocery,1756748963
u4,163.57,apps,1754702461
u2,68.91,sports,1755135991
u2,26.00,electronics,1756639007
u4,89.97,home,1754572736
u2,190.51,grocery,1755438608
u2,9.57,fashion,1755086464
u2,137.10,sports,1754982979
u2,112.72,other,1755156650
u2,43.95,home,1756439566
u3,105.25,grocery,1755414978
u2,9.60,books,1754910087
u2,27.03,books,1755333161
u2,23.68,other,1755836906
u4,176.86,grocery,1756853487
u6,125.38,travel,1755461850
u5,107.71,fashion,1756735120
u3,76.71,home,1756823538
u3,44.52,other,1755947439
u2,145.39,home,1754681714
u2,163.21,other,1755045426
u2,33.00,apps,1756838136
u2,85.57,other,1755976971
u2,145.49,other,1755873669
u2,3.20,sports,1754843145
u2,28.96,books,1754328156
u2,147.36,electronics,1755137344
u3,178.53,travel,1756297433
u2,138.56,grocery,1754475500
u2,102.55,grocery,1755229581
u2,29.90,grocery,1755902478
u3,180.37,sports,1755230461
u5,71.78,grocery,1754644441
u2,36.02,other,1756072350
u3,60.66,travel,1754724628
u2,74.14,home,1754609062
u3,195.62,grocery,1754908581
u3,157.22,books,1756712394
u3,29.36,grocery,1755903626
u2,96.52,other,1755687400
u4,184.36,movies,1756548415
u2,164.37,other,1756058074
u3,MALFORMED_ONLY_ONE_FIELD
u7,3.92,sports,1754750775
u2,169.83,fashion,1755524796
u3,110.52,apps,1755172642
u2,27.99,electronics,1755871931
u3,85.23,grocery,1756728182
u3,174.16,travel,1754620067
u2,166.30,fashion,1756259082
u3,139.86,apps,1755703639
u3,3.14,books,1754423463
u2,32.49,apps,1756194203
u3,183.87,electronics,1756065747
u2,18.84,sports,1755177369
u2,78.76,sports,1756826649
u3,93.95,other,1755884553
u3,129.51,grocery,1754615098
u3,67.43,grocery,1754735290
u2,151.43,other,1754424502
u2,114.24,sports,1756317979
u2,-188.73,travel,1755473226
u2,63.24,travel,1754831979
u2,81.75,grocery,1754918674
u3,95.65,books,1754964964
u2,177.10,electronics,1755193235
u3,153.88,sports,1756454268
u2,104.90,apps,1754839028
u2,171.26,home,1755914601
u7,121.57,other,1756375507
u2,153.38,home,1754654353
u2,34.36,books,1756706811
u2,36.25,grocery,1756273746
u3,88.69,sports,1756674186
u2,57.68,other,1754829745
u2,125.11,grocery,1756021808
u2,175.17,other,1754528067
u2,-164.34,home,1755507864
u2,170.84,home,1754680926
u2,107.26,grocery,1755044867
u4,184.54,grocery,1755667500
u2,121.07,electronics,1754768265
u2,31.57,other,1755631706
u6,154.95,fashion,1756092756
u2,42.69,fashion,1756062602
u3,17.18,apps,1755540061
u2,84.23,home,1755060826
u2,180.38,fashion,1754978848
u4,96.58,fashion,1756120750
u3,-78.13,fashion,1756793285
u3,115.91,electronics,1755616307
u4,186.80,travel,1755993255
u3,197.65,home,1756173366
u2,7.78,grocery,1756579197
u2,43.62,grocery,1756708173
u2,73.08,travel,1754811965
u3,91.47,travel,1756564017
u5,67.50,apps,1755853730
u2,108.78,fashion,1756123727
u3,187.61,grocery,1754656251
u2,130.10,apps,1756370819
u2,109.17,movies,1754425629
u3,42.77,other,1754768998
u2,25.33,home,1756020719
u3,157.03,sports,1755228004
u2,131.91,home,1756028193
u2,181.86,books,1755859117
u2,148.38,grocery,1756688674
u2,194.71,other,1754505092
u2,26.21,sports,1755017369
u2,32.11,electronics,1754818613
u2,156.96,other,1755380230
u2,64.82,books,1754337140
u2,6.05,home,1754619141
u2,146.97,other,1755790815
u3,44.74,fashion,1755874641
u3,55.36,other,1756718735
u2,185.48,grocery,1755387631
u2,99.10,fashion,1755927880
u3,83.04,other,1755170791
u2,63.06,fashion,1755042908
u4,132.10,home,1754780348
u7,97.04,movies,1754953074
u2,24.76,movies,1756461374
u2,173.44,grocery,1755662547
u2,138.47,grocery,1755124408
u2,110.52,electronics,1756368289
u4,184.51,grocery,1755467692
u2,158.73,grocery,1755152067
u2,176.63,electronics,1755625674
u2,86.15,travel,1754558298
u4,191.64,apps,1756821611
u3,193.05,books,1755043319
u2,37.59,grocery,1755847602
u3,24.90,books,1755668124
u2,64.65,books,1755478310
u2,21.03,other,1754602581
u3,136.59,fashion,1755119849
u3,99.98,apps,1754809228
u2,118.44,books,1754363556
u3,197.60,travel,1755978256
u2,105.74,books,1756259621
u3,144.79,fashion,1755967911
u3,99.02,travel,1756195400
u3,182.14,sports,1754719683
u2,2.57,travel,1756116130
u2,144.96,fashion,1756543429
u4,173.67,fashion,1754753489
u2,53.11,fashion,1755880721
u2,27.98,grocery,1754909509
u4,193.18,apps,1754802016
u2,95.85,travel,1756313363
u2,59.60,other,1755305345
u3,41.58,sports,1754541523
u3,93.90,movies,1755716697
u2,105.77,fashion,1755596636
u3,169.64,grocery,1755813978
u2,124.29,apps,1754576640
u2,61.78,other,1754906523
u2,22.48,apps,1755407604
u3,90.80,home,1754641347
u2,79.69,travel,1756139862
u2,129.90,apps,1755521896
u2,55.55,movies,1754746699
u3,191.81,books,1754438432
u2,106.66,home,1755985591
u2,146.92,grocery,1755151536
u2,127.56,travel,1754301777
u2,140.24,travel,1755289588
u3,33.75,apps,1754342159
u2,4.65,home,1755004819
u3,119.00,other,1756336855
u2,9.51,electronics,1755507856
u2,33.88,grocery,1755566340
u2,98.39,movies,1756329246
u2,165.64,travel,1756460686
u3,180.48,grocery,1756466885
u2,195.74,electronics,1754882798
u2,115.73,apps,1755154062
u2,190.99,sports,1756574291
u2,191.68,grocery,1755751908
u2,83.75,travel,1754461131
u3,166.92,fashion,1756665500
u3,58.04,movies,1754905858
u2,193.35,electronics,1755562327
u2,59.30,grocery,1756776268
u2,1.52,fashion,1754498050
u2,57.01,electronics,1756640698
u2,54.50,grocery,1756743356
u2,6.91,grocery,1755908757
u5,20.08,travel,1755592066
u2,175.25,grocery,1755125537
u2,40.30,travel,1756222967
u2,175.25,grocery,1756142214
u2,137.19,travel,1756245609
u2,6.02,sports,1756054206
u2,181.42,other,1755853687
u2,113.33,fashion,1755935678
u3,92.83,movies,1754516690
u2,197.24,other,1755507513
u3,172.93,other,1756431284
u2,41.41,electronics,1756366204
u4,128.11,other,1754315802
u2,40.54,grocery,1754796401
u2,21.17,movies,1755927518
u2,81.21,fashion,1756581852
u2,88.11,grocery,1754902147
u2,163.80,grocery,1756581692
u2,58.25,other,1755829479
u2,139.68,apps,1756070624
u2,24.47,other,1754431702
u4,124.17,home,1754873027
u3,55.74,travel,1756399343
u4,105.25,grocery,1754923775
u3,68.19,fashion,1755456189
u3,184.73,fashion,1756317718
u2,131.96,home,1756492575
u3,117.98,other,1755982296
u2,146.71,electronics,1756383523
u2,152.10,fashion,1755281190
u4,145.77,sports,1754558732
u2,7.96,apps,1755858766
u3,184.75,electronics,1755872636
u3,111.52,movies,1755488691
u3,87.10,fashion,1754649532
u2,133.90,fashion,1754310708
u2,109.54,grocery,1756503986
u3,114.29,travel,1756632092
u3,88.06,home,1756675944
u3,60.00,grocery,1756811576
u2,164.35,fashion,1755926313
u2,174.36,books,1756701963
u2,122.44,other,1756578591
u2,94.46,grocery,1754414482
u2,40.50,books,1755145362
u3,184.87,home,1755276996
u3,112.99,fashion,1754437065
u2,83.54,home,1756601591
u2,144.80,movies,1755233492
u2,61.03,sports,1754378685
u2,156.47,other,1755880016
u3,110.72,fashion,1754814029
u2,27.99,home,1755831027
u2,183.65,grocery,1754330897
u3,177.72,other,1754351235
u2,11.85,apps,1755474039
u2,131.21,travel,1756831013
u3,131.49,sports,1755152189
u3,71.71,grocery,1755558441
u3,58.89,movies,1755410870
u2,21.32,apps,1756328048
u2,27.86,grocery,1756608052
u2,163.37,sports,1756135403
u2,23.29,books,1755454625
u2,193.04,home,1755899091
u3,77.24,grocery,1755062288
u2,132.25,fashion,1754397764
u3,67.58,grocery,1756767406
u2,145.29,home,1754528318
u2,190.52,travel,1756531697
u2,113.88,grocery,1755887996
u6,48.03,travel,1755439632
u2,108.79,apps,1756870538
u2,50.48,fashion,1754340500
u2,64.54,grocery,1756229552
u2,7.88,other,1756623330
u2,187.80,other,1755605868
u2,51.97,grocery,1756364628
u2,29.81,books,1754768769
u2,101.59,travel,1756609906
u2,143.05,grocery,1755770740
u2,47.32,movies,1754763468
u2,65.49,fashion,1756033449
u2,56.98,other,1755799898
u2,130.57,sports,1754419429
u2,186.10,books,1756843237
u2,143.30,fashion,1755731807
u2,116.75,grocery,1754617768
u5,198.47,sports,1756588201
u2,24.69,fashion,1756835116
u2,88.48,fashion,1755517950
u2,159.90,grocery,1755609181
u2,48.59,home,1755806585
u2,15.75,movies,1755254903
u2,114.08,grocery,1756543670
u4,134.98,other,1755492029
u2,82.00,grocery,1756361572
u3,180.02,books,1754795371
u3,142.42,grocery,1754431669
u2,33.80,movies,1756508831
u4,71.20,other,1755519320
u4,179.72,other,1754478486
u4,190.01,other,1756116162
u2,27.35,fashion,1756425215
u4,118.91,other,1755879958
u2,144.65,fashion,1755262929
u2,113.04,other,1756078411
u2,151.58,books,1755172404
u2,175.98,travel,1754983291
u2,88.06,travel,1755376870
u3,184.94,grocery,1755156308
u2,34.19,books,1756552956
u2,97.93,travel,1755470858
u2,146.55,fashion,1755525820
u3,183.88,home,1756357609
u3,198.62,grocery,1755772360
u3,44.88,grocery,1755695252
u2,102.81,electronics,1755609154
u2,20.54,movies,1755087335
u3,175.58,other,1754322177
u2,174.49,grocery,1756260552
u3,146.85,grocery,1754660829
u3,-150.01,books,1756628065
u3,8.24,other,1756737795
u2,106.33,home,1755261377
u3,98.30,other,1756567986
u2,22.92,fashion,1755493649
u2,49.86,grocery,1755626334
u2,79.92,home,1756340492
u3,6.28,grocery,1756004240
u3,52.69,apps,1756142425
u2,11.40,grocery,1754480125
u2,114.71,grocery,1754751443
u2,66.27,books,1754377320
u2,141.09,fashion,1756607752
u2,42.49,sports,1756535629
u3,58.39,travel,1756022651
u3,188.03,books,1756497279
u2,97.24,travel,1755253457
u3,7.24,fashion,1755873592
u2,148.23,grocery,1754598664
u3,146.66,electronics,1756560791
u2,147.31,grocery,1756829200
u3,85.32,travel,1756213535
u2,131.38,travel,1754679077
u2,56.07,electronics,1756413553
u2,99.66,travel,1756581274
u2,115.79,fashion,1756163957
u2,128.74,fashion,1754639534
u2,173.03,grocery,1754881529
u3,104.92,fashion,1754535928
u2,62.64,grocery,1755636975
u2,174.35,grocery,1756647662
u2,62.95,travel,1756314579
u3,198.55,grocery,1754613823
u3,32.84,grocery,1756124178
u2,177.16,other,1756489032
u3,109.64,travel,1756115278
u3,176.11,travel,1755847482
u2,58.39,fashion,1755845895
u2,92.84,home,1754856399
u3,95.04,grocery,1756262138
u5,62.71,electronics,1756544155
u2,125.18,books,1756634016
u2,3.32,travel,1756076214
u2,125.09,grocery,1756557935
u2,118.73,grocery,1755036696
